iter	Passed	Remaining
3218	37458	78907
3219	37469	78894
3220	37487	78897
3221	37497	78882
3222	37509	78871
3223	37522	78861
3224	37538	78860
3225	37547	78843
3226	37559	78832
3227	37591	78862
3228	37605	78856
3229	37618	78846
3230	37630	78835
3231	37641	78823
3232	37652	78811
3233	37662	78795
3234	37673	78782
3235	37683	78767
3236	37692	78750
3237	37702	78734
3238	37711	78716
3239	37720	78701
3240	37729	78684
3241	37740	78670
3242	37753	78662
3243	37766	78652
3244	37777	78639
3245	37789	78628
3246	37800	78616
3247	37812	78604
3248	37822	78589
3249	37833	78576
3250	37844	78565
3251	37854	78549
3252	37865	78536
3253	37875	78520
3254	37886	78507
3255	37896	78494
3256	37906	78478
3257	37917	78466
3258	37930	78456
3259	37941	78443
3260	37952	78430
3261	37963	78417
3262	37973	78403
3263	37985	78390
3264	37995	78377
3265	38005	78360
3266	38015	78346
3267	38025	78330
3268	38034	78314
3269	38045	78302
3270	38056	78287
3271	38068	78277
3272	38078	78262
3273	38087	78245
3274	38101	78238
3275	38114	78229
3276	38124	78215
3277	38133	78197
3278	38143	78183
3279	38153	78168
3280	38164	78156
3281	38177	78147
3282	38191	78139
3283	38202	78126
3284	38213	78114
3285	38225	78102
3286	38235	78087
3287	38247	78077
3288	38260	78067
3289	38272	78057
3290	38282	78042
3291	38293	78029
3292	38304	78017
3293	38314	78002
3294	38325	77989
3295	38336	77976
3296	38346	77961
3297	38358	77949
3298	38369	77936
3299	38381	77925
3300	38412	77954
3301	38427	77949
3302	38442	77944
3303	38454	77933
3304	38465	77920
3305	38477	77909
3306	38487	77895
3307	38496	77878
3308	38507	77863
3309	38518	77851
3310	38531	77842
3311	38541	77828
3312	38552	77813
3313	38566	77808
3314	38582	77805
3315	38594	77793
3316	38607	77784
3317	38620	77776
3318	38631	77764
3319	38643	77752
3320	38655	77740
3321	38667	77730
3322	38676	77714
3323	38687	77700
3324	38699	77690
3325	38708	77673
3326	38720	77662
3327	38731	77650
3328	38742	77636
3329	38755	77627
3330	38767	77616
3331	38780	77607
3332	38789	77591
3333	38800	77578
3334	38812	77566
3335	38821	77550
3336	38832	77537
3337	38842	77521
3338	38852	77507
3339	38862	77491
3340	38872	77476
3341	38884	77466
3342	38894	77452
3343	38904	77436
3344	38914	77421
3345	38923	77403
3346	38932	77389
3347	38942	77373
3348	38951	77356
3349	38961	77342
3350	38970	77324
3351	38980	77309
3352	38992	77298
3353	39002	77283
3354	39012	77268
3355	39024	77257
3356	39034	77243
3357	39044	77228
3358	39053	77212
3359	39064	77198
3360	39074	77183
3361	39083	77167
3362	39093	77152
3363	39104	77139
3364	39116	77128
3365	39127	77116
3366	39136	77099
3367	39146	77084
3368	39156	77069
3369	39165	77052
3370	39175	77037
3371	39184	77020
3372	39194	77006
3373	39205	76993
3374	39214	76976
3375	39224	76962
3376	39235	76949
3377	39246	76935
3378	39257	76922
3379	39266	76906
3380	39276	76892
3381	39286	76877
3382	39295	76860
3383	39305	76846
3384	39315	76831
3385	39326	76817
3386	39335	76801
3387	39347	76790
3388	39358	76777
3389	39369	76765
3390	39378	76748
3391	39388	76734
3392	39399	76720
3393	39409	76705
3394	39420	76692
3395	39429	76675
3396	39441	76665
3397	39455	76657
3398	39474	76660
3399	39486	76649
3400	39497	76638
3401	39508	76623
3402	39524	76622
3403	39537	76612
3404	39550	76602
3405	39562	76592
3406	39583	76598
3407	39593	76584
3408	39604	76572
3409	39616	76560
3410	39628	76550
3411	39640	76538
3412	39652	76527
3413	39665	76518
3414	39675	76505
3415	39686	76491
3416	39696	76477
3417	39706	76462
3418	39719	76453
3419	39731	76443
3420	39745	76436
3421	39755	76420
3422	39766	76406
3423	39776	76392
3424	39785	76377
3425	39796	76364
3426	39806	76348
3427	39817	76335
3428	39827	76322
3429	39838	76308
3430	39849	76296
3431	39861	76285
3432	39872	76272
3433	39883	76259
3434	39894	76247
3435	39903	76230
3436	39914	76216
3437	39924	76202
3438	39934	76187
3439	39943	76171
3440	39952	76155
3441	39962	76140
3442	39972	76126
3443	39981	76108
3444	39991	76094
3445	40000	76077
3446	40010	76063
3447	40020	76048
3448	40030	76032
3449	40040	76019
3450	40050	76003
3451	40060	75990
3452	40071	75976
3453	40081	75962
3454	40095	75955
3455	40107	75944
3456	40116	75927
3457	40128	75916
3458	40138	75903
3459	40148	75887
3460	40160	75875
3461	40170	75862
3462	40179	75845
3463	40190	75832
3464	40199	75815
3465	40208	75800
3466	40219	75786
3467	40227	75769
3468	40238	75756
3469	40248	75741
3470	40258	75726
3471	40269	75714
3472	40280	75700
3473	40291	75688
3474	40304	75679
3475	40316	75668
3476	40326	75654
3477	40338	75642
3478	40350	75632
3479	40374	75644
3480	40386	75633
3481	40398	75622
3482	40408	75607
3483	40420	75597
3484	40432	75585
3485	40442	75570
3486	40456	75564
3487	40468	75553
3488	40480	75541
3489	40490	75527
3490	40523	75556
3491	40537	75548
3492	40557	75553
3493	40568	75539
3494	40577	75524
3495	40587	75509
3496	40597	75495
3497	40606	75478
3498	40616	75464
3499	40625	75446
3500	40635	75432
3501	40645	75418
3502	40655	75403
3503	40666	75391
3504	40677	75377
3505	40687	75363
3506	40701	75357
3507	40713	75345
3508	40725	75334
3509	40735	75319
3510	40747	75308
3511	40763	75306
3512	40773	75290
3513	40782	75275
3514	40793	75261
3515	40802	75244
3516	40812	75230
3517	40821	75214
3518	40832	75201
3519	40842	75187
3520	40852	75172
3521	40862	75158
3522	40873	75146
3523	40884	75131
3524	40896	75121
3525	40907	75109
3526	40917	75095
3527	40930	75085
3528	40940	75071
3529	40949	75055
3530	40961	75044
3531	40973	75032
3532	40982	75016
3533	40992	75002
3534	41002	74987
3535	41012	74972
3536	41022	74958
3537	41031	74943
3538	41042	74928
3539	41052	74914
3540	41062	74899
3541	41073	74887
3542	41086	74878
3543	41105	74881
3544	41119	74872
3545	41129	74858
3546	41140	74846
3547	41151	74834
3548	41161	74819
3549	41173	74808
3550	41185	74797
3551	41196	74784
3552	41207	74772
3553	41219	74760
3554	41229	74746
3555	41242	74736
3556	41253	74725
3557	41265	74713
3558	41275	74700
3559	41287	74688
3560	41299	74677
3561	41311	74666
3562	41325	74660
3563	41337	74648
3564	41351	74641
3565	41361	74626
3566	41373	74616
3567	41386	74606
3568	41398	74596
3569	41408	74581
3570	41419	74569
3571	41431	74557
3572	41444	74548
3573	41454	74534
3574	41466	74523
3575	41477	74510
3576	41487	74496
3577	41500	74487
3578	41516	74483
3579	41528	74472
3580	41543	74467
3581	41562	74468
3582	41571	74453
3583	41583	74442
3584	41595	74430
3585	41605	74415
3586	41616	74403
3587	41627	74391
3588	41636	74375
3589	41647	74362
3590	41658	74350
3591	41668	74335
3592	41681	74326
3593	41693	74314
3594	41703	74300
3595	41715	74290
3596	41730	74283
3597	41742	74273
3598	41751	74257
3599	41762	74244
3600	41772	74230
3601	41783	74217
3602	41794	74204
3603	41802	74186
3604	41813	74173
3605	41823	74159
3606	41833	74145
3607	41844	74132
3608	41855	74119
3609	41864	74102
3610	41874	74088
3611	41882	74071
3612	41892	74057
3613	41902	74042
3614	41912	74027
3615	41926	74020
3616	41938	74010
3617	41950	73999
3618	41961	73987
3619	41973	73975
3620	41984	73962
3621	41994	73948
3622	42005	73935
3623	42014	73919
3624	42025	73906
3625	42036	73894
3626	42046	73879
3627	42058	73869
3628	42069	73856
3629	42079	73841
3630	42094	73837
3631	42107	73827
3632	42118	73815
3633	42127	73799
3634	42142	73793
3635	42154	73781
3636	42166	73770
3637	42176	73756
3638	42186	73742
3639	42196	73727
3640	42205	73711
3641	42216	73699
3642	42225	73682
3643	42236	73670
3644	42247	73658
3645	42256	73642
3646	42266	73627
3647	42275	73611
3648	42285	73597
3649	42297	73586
3650	42306	73570
3651	42332	73583
3652	42348	73579
3653	42361	73570
3654	42371	73556
3655	42382	73543
3656	42418	73574
3657	42430	73562
3658	42444	73555
3659	42455	73542
3660	42464	73527
3661	42473	73511
3662	42485	73499
3663	42495	73485
3664	42505	73471
3665	42518	73461
3666	42527	73446
3667	42540	73437
3668	42552	73425
3669	42564	73414
3670	42575	73402
3671	42585	73388
3672	42596	73374
3673	42606	73360
3674	42615	73344
3675	42625	73330
3676	42633	73313
3677	42645	73301
3678	42657	73291
3679	42668	73278
3680	42678	73264
3681	42689	73250
3682	42697	73234
3683	42708	73221
3684	42717	73204
3685	42727	73190
3686	42738	73177
3687	42747	73162
3688	42759	73150
3689	42771	73140
3690	42783	73128
3691	42796	73120
3692	42808	73109
3693	42821	73099
3694	42831	73086
3695	42844	73076
3696	42856	73065
3697	42866	73051
3698	42877	73038
3699	42888	73025
3700	42898	73012
3701	42910	73001
3702	42921	72988
3703	42930	72972
3704	42941	72959
3705	42952	72947
3706	42962	72932
3707	42974	72921
3708	42984	72908
3709	42995	72895
3710	43006	72883
3711	43017	72870
3712	43026	72854
3713	43037	72842
3714	43048	72828
3715	43056	72812
3716	43068	72799
3717	43080	72790
3718	43090	72774
3719	43100	72760
3720	43109	72744
3721	43119	72730
3722	43129	72716
3723	43138	72699
3724	43148	72686
3725	43156	72669
3726	43166	72655
3727	43178	72643
3728	43189	72631
3729	43201	72620
3730	43213	72609
3731	43223	72595
3732	43234	72582
3733	43245	72570
3734	43255	72555
3735	43266	72543
3736	43277	72530
3737	43288	72517
3738	43301	72508
3739	43312	72497
3740	43323	72483
3741	43336	72474
3742	43350	72466
3743	43361	72454
3744	43371	72440
3745	43383	72429
3746	43395	72419
3747	43409	72410
3748	43432	72417
3749	43444	72408
3750	43454	72393
3751	43465	72380
3752	43480	72375
3753	43491	72363
3754	43502	72349
3755	43519	72347
3756	43533	72339
3757	43544	72327
3758	43556	72316
3759	43566	72302
3760	43578	72290
3761	43589	72278
3762	43601	72267
3763	43613	72256
3764	43626	72246
3765	43638	72237
3766	43649	72224
3767	43660	72211
3768	43671	72198
3769	43681	72184
3770	43693	72173
3771	43705	72162
3772	43718	72153
3773	43728	72139
3774	43740	72128
3775	43751	72116
3776	43761	72101
3777	43772	72089
3778	43783	72076
3779	43793	72062
3780	43806	72053
3781	43819	72043
3782	43832	72033
3783	43843	72021
3784	43854	72008
3785	43865	71997
3786	43876	71983
3787	43888	71973
3788	43899	71960
3789	43908	71945
3790	43921	71935
3791	43932	71923
3792	43942	71909
3793	43953	71897
3794	43964	71884
3795	43974	71869
3796	43985	71857
3797	43996	71844
3798	44006	71830
3799	44018	71819
3800	44031	71810
3801	44044	71801
3802	44056	71789
3803	44066	71776
3804	44086	71777
3805	44098	71766
3806	44108	71753
3807	44119	71740
3808	44130	71728
3809	44141	71715
3810	44151	71700
3811	44162	71688
3812	44172	71674
3813	44182	71660
3814	44193	71648
3815	44203	71633
3816	44214	71621
3817	44226	71610
3818	44239	71600
3819	44249	71586
3820	44261	71576
3821	44296	71602
3822	44311	71595
3823	44328	71593
3824	44343	71586
3825	44355	71575
3826	44364	71560
3827	44375	71547
3828	44385	71533
3829	44396	71521
3830	44408	71510
3831	44420	71499
3832	44437	71495
3833	44447	71482
3834	44458	71469
3835	44470	71458
3836	44481	71446
3837	44495	71439
3838	44513	71437
3839	44526	71427
3840	44537	71416
3841	44547	71401
3842	44558	71388
3843	44568	71375
3844	44578	71360
3845	44589	71347
3846	44600	71335
3847	44610	71320
3848	44622	71309
3849	44634	71299
3850	44644	71285
3851	44655	71272
3852	44666	71259
3853	44675	71244
3854	44687	71232
3855	44699	71221
3856	44710	71209
3857	44722	71198
3858	44732	71185
3859	44742	71170
3860	44754	71160
3861	44765	71147
3862	44774	71131
3863	44785	71118
3864	44795	71104
3865	44805	71091
3866	44816	71078
3867	44825	71062
3868	44837	71050
3869	44848	71038
3870	44858	71025
3871	44868	71011
3872	44883	71004
3873	44896	70996
3874	44909	70985
3875	44918	70970
3876	44929	70958
3877	44941	70947
3878	44953	70935
3879	44964	70923
3880	44976	70912
3881	44986	70897
3882	44997	70886
3883	45008	70873
3884	45018	70858
3885	45029	70847
3886	45041	70835
3887	45050	70820
3888	45062	70809
3889	45078	70804
3890	45088	70790
3891	45097	70775
3892	45110	70764
3893	45121	70752
3894	45131	70739
3895	45142	70725
3896	45150	70709
3897	45166	70704
3898	45176	70690
3899	45185	70674
3900	45195	70660
3901	45205	70647
3902	45214	70631
3903	45224	70617
3904	45233	70601
3905	45244	70588
3906	45254	70575
3907	45263	70559
3908	45274	70546
3909	45287	70536
3910	45297	70523
3911	45308	70511
3912	45321	70502
3913	45341	70502
3914	45354	70493
3915	45364	70478
3916	45376	70469
3917	45388	70458
3918	45399	70445
3919	45409	70431
3920	45426	70427
3921	45437	70415
3922	45446	70399
3923	45457	70387
3924	45471	70379
3925	45484	70370
3926	45495	70357
3927	45510	70351
3928	45524	70343
3929	45537	70333
3930	45549	70322
3931	45560	70310
3932	45571	70298
3933	45582	70286
3934	45593	70273
3935	45606	70264
3936	45618	70252
3937	45629	70240
3938	45639	70226
3939	45651	70214
3940	45661	70201
3941	45673	70190
3942	45689	70184
3943	45702	70175
3944	45714	70165
3945	45724	70151
3946	45737	70142
3947	45749	70130
3948	45761	70120
3949	45772	70107
3950	45784	70096
3951	45796	70084
3952	45805	70069
3953	45816	70057
3954	45828	70045
3955	45837	70031
3956	45848	70019
3957	45861	70008
3958	45871	69994
3959	45883	69984
3960	45895	69972
3961	45904	69957
3962	45915	69945
3963	45926	69933
3964	45935	69917
3965	45947	69906
3966	45959	69894
3967	45969	69880
3968	45980	69869
3969	45992	69857
3970	46001	69842
3971	46011	69828
3972	46020	69812
3973	46030	69798
3974	46041	69785
3975	46049	69769
3976	46059	69755
3977	46074	69748
3978	46089	69741
3979	46100	69730
3980	46111	69717
3981	46121	69703
3982	46130	69688
3983	46141	69675
3984	46152	69662
3985	46173	69665
3986	46196	69672
3987	46208	69659
3988	46220	69650
3989	46234	69641
3990	46243	69626
3991	46253	69612
3992	46262	69597
3993	46273	69583
3994	46282	69567
3995	46292	69554
3996	46302	69541
3997	46312	69526
3998	46322	69513
3999	46334	69502
4000	46344	69488
4001	46356	69476
4002	46368	69465
4003	46379	69453
4004	46391	69441
4005	46402	69430
4006	46412	69415
4007	46429	69412
4008	46441	69401
4009	46452	69389
4010	46462	69374
4011	46478	69370
4012	46490	69358
4013	46508	69356
4014	46524	69351
4015	46537	69343
4016	46550	69332
4017	46560	69319
4018	46571	69307
4019	46586	69300
4020	46605	69299
4021	46617	69288
4022	46629	69278
4023	46641	69266
4024	46653	69255
4025	46665	69245
4026	46677	69233
4027	46688	69221
4028	46700	69210
4029	46713	69201
4030	46725	69189
4031	46738	69180
4032	46752	69172
4033	46765	69162
4034	46778	69153
4035	46790	69142
4036	46801	69130
4037	46812	69116
4038	46820	69100
4039	46831	69087
4040	46841	69074
4041	46851	69060
4042	46862	69048
4043	46872	69034
4044	46882	69019
4045	46892	69005
4046	46901	68989
4047	46913	68980
4048	46924	68967
4049	46934	68952
4050	46945	68940
4051	46955	68926
4052	46964	68911
4053	46974	68897
4054	46983	68882
4055	46994	68870
4056	47007	68859
4057	47017	68846
4058	47029	68835
4059	47042	68825
4060	47053	68813
4061	47070	68810
4062	47082	68798
4063	47095	68788
4064	47107	68778
4065	47120	68768
4066	47131	68756
4067	47143	68745
4068	47156	68736
4069	47170	68727
4070	47181	68715
4071	47194	68705
4072	47208	68697
4073	47222	68689
4074	47235	68679
4075	47245	68666
4076	47259	68658
4077	47272	68648
4078	47284	68636
4079	47293	68621
4080	47303	68608
4081	47316	68599
4082	47333	68594
4083	47342	68579
4084	47354	68568
4085	47366	68556
4086	47375	68541
4087	47385	68528
4088	47395	68513
4089	47406	68502
4090	47425	68500
4091	47437	68489
4092	47452	68482
4093	47464	68472
4094	47483	68471
4095	47494	68458
4096	47509	68452
4097	47522	68442
4098	47534	68431
4099	47545	68419
4100	47555	68405
4101	47569	68396
4102	47580	68385
4103	47591	68371
4104	47603	68360
4105	47614	68348
4106	47624	68335
4107	47635	68322
4108	47647	68311
4109	47663	68305
4110	47675	68294
4111	47685	68280
4112	47696	68268
4113	47707	68256
4114	47718	68244
4115	47730	68232
4116	47741	68220
4117	47751	68206
4118	47763	68195
4119	47774	68182
4120	47784	68168
4121	47796	68157
4122	47807	68145
4123	47816	68130
4124	47828	68118
4125	47839	68107
4126	47848	68092
4127	47862	68083
4128	47890	68095
4129	47906	68089
4130	47916	68075
4131	47927	68063
4132	47944	68059
4133	47954	68045
4134	47963	68030
4135	47973	68016
4136	47981	68000
4137	47992	67987
4138	48003	67975
4139	48012	67959
4140	48022	67945
4141	48030	67929
4142	48040	67916
4143	48053	67905
4144	48062	67891
4145	48076	67882
4146	48089	67872
4147	48101	67862
4148	48111	67847
4149	48126	67840
4150	48138	67829
4151	48149	67817
4152	48159	67803
4153	48170	67791
4154	48181	67779
4155	48193	67767
4156	48204	67755
4157	48215	67742
4158	48226	67729
4159	48237	67717
4160	48247	67704
4161	48258	67691
4162	48269	67679
4163	48281	67668
4164	48293	67657
4165	48306	67647
4166	48321	67641
4167	48332	67628
4168	48341	67613
4169	48352	67601
4170	48364	67589
4171	48373	67574
4172	48384	67561
4173	48395	67549
4174	48411	67544
4175	48421	67530
4176	48432	67517
4177	48441	67503
4178	48452	67490
4179	48464	67479
4180	48479	67471
4181	48487	67455
4182	48503	67450
4183	48515	67439
4184	48528	67429
4185	48537	67414
4186	48549	67403
4187	48560	67390
4188	48568	67375
4189	48578	67361
4190	48587	67345
4191	48597	67331
4192	48607	67317
4193	48618	67305
4194	48630	67293
4195	48641	67282
4196	48653	67270
4197	48666	67260
4198	48684	67258
4199	48700	67252
4200	48716	67247
4201	48732	67242
4202	48753	67243
4203	48771	67240
4204	48783	67229
4205	48796	67219
4206	48812	67214
4207	48827	67208
4208	48841	67198
4209	48852	67186
4210	48863	67174
4211	48875	67163
4212	48888	67153
4213	48903	67146
4214	48915	67134
4215	48928	67126
4216	48943	67118
4217	48956	67108
4218	48970	67101
4219	48982	67089
4220	48996	67081
4221	49013	67077
4222	49032	67075
4223	49055	67079
4224	49071	67074
4225	49086	67066
4226	49098	67056
4227	49116	67052
4228	49133	67048
4229	49145	67038
4230	49163	67034
4231	49177	67025
4232	49192	67019
4233	49207	67012
4234	49220	67002
4235	49229	66987
4236	49241	66976
4237	49254	66966
4238	49267	66956
4239	49278	66944
4240	49289	66932
4241	49301	66921
4242	49315	66911
4243	49327	66901
4244	49337	66887
4245	49352	66880
4246	49367	66873
4247	49382	66866
4248	49399	66862
4249	49412	66851
4250	49423	66840
4251	49437	66830
4252	49451	66822
4253	49464	66812
4254	49475	66801
4255	49488	66791
4256	49508	66790
4257	49522	66782
4258	49535	66772
4259	49549	66764
4260	49565	66757
4261	49596	66772
4262	49618	66774
4263	49634	66769
4264	49649	66762
4265	49664	66754
4266	49678	66745
4267	49691	66737
4268	49704	66726
4269	49718	66718
4270	49732	66710
4271	49745	66700
4272	49760	66692
4273	49772	66681
4274	49783	66668
4275	49797	66660
4276	49810	66650
4277	49822	66639
4278	49832	66625
4279	49843	66613
4280	49856	66602
4281	49865	66588
4282	49877	66577
4283	49889	66565
4284	49899	66551
4285	49910	66539
4286	49921	66526
4287	49931	66513
4288	49942	66500
4289	49954	66489
4290	49964	66475
4291	49977	66465
4292	49989	66454
4293	50002	66445
4294	50016	66436
4295	50028	66424
4296	50044	66419
4297	50061	66414
4298	50072	66401
4299	50084	66391
4300	50097	66380
4301	50110	66371
4302	50124	66363
4303	50135	66350
4304	50148	66339
4305	50158	66327
4306	50170	66315
4307	50183	66305
4308	50197	66296
4309	50209	66285
4310	50221	66274
4311	50235	66266
4312	50247	66254
4313	50259	66243
4314	50271	66232
4315	50285	66224
4316	50298	66214
4317	50310	66202
4318	50322	66191
4319	50334	66180
4320	50346	66169
4321	50356	66156
4322	50369	66145
4323	50387	66142
4324	50406	66140
4325	50422	66134
4326	50439	66130
4327	50458	66127
4328	50470	66116
4329	50484	66107
4330	50510	66114
4331	50526	66108
4332	50537	66096
4333	50548	66084
4334	50560	66072
4335	50570	66058
4336	50581	66046
4337	50593	66035
4338	50605	66024
4339	50617	66012
4340	50628	66000
4341	50641	65990
4342	50655	65982
4343	50666	65968
4344	50678	65958
4345	50690	65946
4346	50701	65934
4347	50717	65927
4348	50733	65922
4349	50745	65910
4350	50756	65898
4351	50766	65884
4352	50777	65871
4353	50788	65859
4354	50798	65845
4355	50811	65835
4356	50824	65825
4357	50837	65815
4358	50847	65801
4359	50859	65790
4360	50872	65780
4361	50882	65767
4362	50892	65753
4363	50904	65741
4364	50915	65729
4365	50924	65714
4366	50936	65703
4367	50949	65693
4368	50975	65700
4369	50987	65688
4370	50998	65675
4371	51008	65663
4372	51020	65650
4373	51034	65642
4374	51045	65629
4375	51055	65615
4376	51067	65605
4377	51080	65595
4378	51093	65585
4379	51115	65586
4380	51124	65571
4381	51136	65560
4382	51147	65547
4383	51157	65534
4384	51169	65522
4385	51180	65510
4386	51190	65496
4387	51203	65486
4388	51215	65474
4389	51224	65460
4390	51246	65461
4391	51260	65453
4392	51273	65442
4393	51287	65434
4394	51327	65458
4395	51344	65454
4396	51356	65443
4397	51367	65430
4398	51405	65451
4399	51424	65449
4400	51440	65443
4401	51459	65440
4402	51470	65428
4403	51482	65416
4404	51499	65411
4405	51512	65402
4406	51525	65392
4407	51535	65378
4408	51546	65365
4409	51557	65353
4410	51567	65338
4411	51578	65326
4412	51589	65313
4413	51600	65301
4414	51612	65290
4415	51624	65278
4416	51633	65264
4417	51645	65252
4418	51656	65240
4419	51666	65225
4420	51677	65214
4421	51689	65201
4422	51697	65186
4423	51709	65174
4424	51719	65160
4425	51729	65147
4426	51743	65138
4427	51754	65125
4428	51762	65109
4429	51772	65095
4430	51781	65080
4431	51791	65066
4432	51801	65052
4433	51810	65037
4434	51821	65024
4435	51831	65011
4436	51841	64997
4437	51851	64983
4438	51860	64968
4439	51871	64955
4440	51882	64943
4441	51891	64928
4442	51901	64915
4443	51911	64901
4444	51923	64889
4445	51934	64877
4446	51943	64861
4447	51953	64848
4448	51962	64833
4449	51972	64819
4450	51982	64805
4451	51990	64790
4452	52001	64777
4453	52010	64761
4454	52021	64749
4455	52042	64749
4456	52054	64737
4457	52065	64726
4458	52075	64711
4459	52085	64698
4460	52094	64683
4461	52104	64669
4462	52115	64656
4463	52125	64643
4464	52137	64631
4465	52149	64620
4466	52158	64605
4467	52167	64590
4468	52177	64576
4469	52186	64561
4470	52196	64548
4471	52205	64532
4472	52215	64519
4473	52224	64503
4474	52234	64490
4475	52245	64477
4476	52253	64462
4477	52264	64448
4478	52273	64434
4479	52283	64420
4480	52296	64410
4481	52305	64395
4482	52315	64382
4483	52329	64373
4484	52341	64361
4485	52353	64351
4486	52367	64341
4487	52379	64330
4488	52391	64319
4489	52402	64306
4490	52413	64294
4491	52424	64281
4492	52435	64269
4493	52451	64262
4494	52462	64250
4495	52473	64238
4496	52487	64228
4497	52501	64219
4498	52512	64208
4499	52525	64197
4500	52536	64185
4501	52549	64174
4502	52561	64163
4503	52572	64151
4504	52583	64138
4505	52593	64125
4506	52604	64113
4507	52614	64099
4508	52626	64087
4509	52638	64076
4510	52648	64063
4511	52659	64050
4512	52671	64039
4513	52682	64026
4514	52692	64012
4515	52703	64000
4516	52713	63986
4517	52725	63975
4518	52738	63965
4519	52750	63953
4520	52760	63940
4521	52771	63928
4522	52782	63915
4523	52791	63900
4524	52801	63887
4525	52810	63872
4526	52821	63859
4527	52833	63847
4528	52842	63833
4529	52853	63820
4530	52864	63808
4531	52872	63792
4532	52883	63780
4533	52892	63765
4534	52903	63752
4535	52915	63741
4536	52925	63727
4537	52937	63716
4538	52949	63705
4539	52961	63693
4540	52973	63682
4541	52997	63685
4542	53023	63690
4543	53065	63715
4544	53077	63704
4545	53088	63692
4546	53101	63681
4547	53113	63670
4548	53123	63656
4549	53133	63644
4550	53145	63632
4551	53156	63619
4552	53166	63606
4553	53179	63595
4554	53191	63584
4555	53202	63572
4556	53214	63561
4557	53225	63548
4558	53235	63535
4559	53248	63525
4560	53260	63513
4561	53272	63501
4562	53287	63493
4563	53297	63480
4564	53308	63468
4565	53318	63454
4566	53329	63442
4567	53340	63429
4568	53350	63415
4569	53368	63411
4570	53381	63401
4571	53394	63391
4572	53406	63379
4573	53418	63368
4574	53429	63356
4575	53446	63351
4576	53459	63340
4577	53472	63330
4578	53491	63327
4579	53501	63314
4580	53512	63302
4581	53526	63292
4582	53537	63279
4583	53546	63265
4584	53558	63254
4585	53570	63242
4586	53579	63228
4587	53591	63217
4588	53602	63204
4589	53613	63191
4590	53624	63178
4591	53635	63166
4592	53644	63151
4593	53654	63138
4594	53666	63126
4595	53676	63113
4596	53687	63100
4597	53695	63084
4598	53705	63071
4599	53724	63067
4600	53734	63054
4601	53744	63040
4602	53756	63029
4603	53768	63018
4604	53780	63007
4605	53790	62992
4606	53800	62979
4607	53809	62964
4608	53821	62953
4609	53832	62940
4610	53842	62927
4611	53854	62915
4612	53864	62902
4613	53873	62887
4614	53883	62873
4615	53891	62858
4616	53902	62844
4617	53911	62831
4618	53921	62816
4619	53931	62803
4620	53939	62787
4621	53952	62776
4622	53963	62764
4623	53973	62751
4624	53984	62739
4625	53995	62726
4626	54006	62713
4627	54018	62702
4628	54028	62688
4629	54038	62675
4630	54053	62667
4631	54065	62655
4632	54074	62641
4633	54083	62627
4634	54094	62613
4635	54103	62599
4636	54113	62586
4637	54122	62571
4638	54132	62557
4639	54142	62544
4640	54152	62530
4641	54162	62517
4642	54171	62502
4643	54182	62489
4644	54192	62476
4645	54201	62461
4646	54211	62448
4647	54222	62435
4648	54231	62420
4649	54244	62409
4650	54261	62404
4651	54317	62444
4652	54344	62450
4653	54356	62438
4654	54377	62438
4655	54387	62424
4656	54396	62409
4657	54406	62395
4658	54414	62380
4659	54425	62367
4660	54435	62353
4661	54446	62340
4662	54460	62332
4663	54485	62336
4664	54508	62337
4665	54520	62326
4666	54537	62319
4667	54548	62307
4668	54560	62296
4669	54572	62284
4670	54582	62271
4671	54594	62260
4672	54606	62248
4673	54616	62235
4674	54626	62221
4675	54638	62209
4676	54649	62197
4677	54660	62185
4678	54672	62173
4679	54684	62162
4680	54696	62151
4681	54708	62140
4682	54721	62129
4683	54733	62118
4684	54744	62106
4685	54756	62094
4686	54768	62083
4687	54778	62069
4688	54788	62056
4689	54800	62044
4690	54810	62031
4691	54820	62017
4692	54831	62005
4693	54841	61991
4694	54853	61980
4695	54865	61968
4696	54874	61954
4697	54885	61942
4698	54897	61930
4699	54906	61915
4700	54916	61902
4701	54926	61889
4702	54935	61874
4703	54946	61861
4704	54956	61848
4705	54966	61833
4706	54976	61820
4707	54986	61807
4708	55000	61797
4709	55010	61784
4710	55020	61770
4711	55030	61757
4712	55039	61742
4713	55048	61728
4714	55058	61714
4715	55068	61701
4716	55081	61690
4717	55092	61678
4718	55104	61666
4719	55115	61654
4720	55125	61641
4721	55135	61627
4722	55145	61614
4723	55156	61601
4724	55166	61588
4725	55177	61575
4726	55188	61562
4727	55197	61548
4728	55208	61535
4729	55217	61521
4730	55228	61509
4731	55239	61496
4732	55248	61481
4733	55259	61469
4734	55270	61457
4735	55284	61447
4736	55294	61434
4737	55306	61422
4738	55318	61411
4739	55330	61400
4740	55351	61398
4741	55361	61385
4742	55374	61375
4743	55386	61364
4744	55397	61351
4745	55409	61340
4746	55421	61328
4747	55439	61324
4748	55451	61312
4749	55468	61307
4750	55484	61299
4751	55494	61287
4752	55507	61276
4753	55518	61264
4754	55530	61253
4755	55543	61242
4756	55555	61231
4757	55566	61218
4758	55578	61207
4759	55589	61194
4760	55600	61182
4761	55610	61168
4762	55621	61156
4763	55632	61144
4764	55641	61130
4765	55652	61117
4766	55663	61104
4767	55673	61091
4768	55684	61079
4769	55695	61066
4770	55705	61053
4771	55717	61041
